song_id	line_id	line_orig	line_transl
50	2-2	이럴 줄 몰랐다는 핑계는 좀 아니잖아	Говорить, ты не знал, что может случиться подобное, лишено смысла
50	2-3	그 입 좀 다물어줘 내 아픔은 더 컸어	Закрой свой рот, моя боль сильнее
50	3-1	no no no no no 널 용서 못해 난	Нет-нет я не могу простить тебя
50	3-2	넌 넌 넌 넌 넌 영원히 탈꺼야	Ты ты ты будешь вечно гореть
50	3-3	내 마음속에서도	Куда бы ты не пошёл
50	3-4	니가 어디를 가도 Yeah	Даже в моём сердце
50	4-1	So just Burn baby Burn baby Burn!	Так что просто гори милый гори дорогой
50	4-2	모두 남김없이 태워 버릴래 forever	Не оставляя после себя ничего. Я хочу сжечь всё навсегда
50	4-3	Burn baby Burn baby Burn!	Гори милый гори дорогой
50	4-4	너의 고통들은 Never Burn Baby	Твоя боль никогда не сгорит милый
50	5-1	니가 돌아온대도 이미 늦어버린걸	Даже если ты вернулся, уже слишком поздно
50	5-2	니가 바뀐대도 넌 변하지 않아	Даже если ты говоришь, что изменился, ты остался таким же
50	5-3	난 이제 알아	Теперь я знаю
50	6-1	니가 돌아온대도 이미 늦어버린걸	Даже если ты вернулся, уже слишком поздно
50	6-2	니가 바뀐대도 넌 변하지 않아	Даже если ты говоришь, что изменился, ты остался таким же
50	6-3	난 이제 알아	Теперь я знаю
50	7-1	So just Burn baby Burn baby Burn!	Так что просто гори милый гори дорогой
50	7-2	모두 남김없이 태워 버릴래 forever	Не оставляя после себя ничего. Я хочу сжечь всё навсегда
50	7-3	Burn baby Burn baby Burn!	Гори милый гори дорогой
50	7-4	너의 고통들은 Never Burn Baby Burn	Твоя боль никогда не сгорит милый
51	2-1	다 Burn it up 모든걸 불태울게	пылает! все сгорает так, будто и не существовало
51	2-2	존재하지 않았던 것처럼	сжигай все, не оставляй
51	2-3	다 Burn it up 조금도 흔적 없이	даже кусочка пепла
51	2-4	재조차 남아있지 않도록	поджигай, спали все
51	2-5	다 Burn it up 내 맘에 자라난 넌	ты-монстр, который вырос в моем сердце,
51	2-6	Monster 가시만 돋아나 날 찔러	и ты погубишь меня
51	2-7	다 Burn it up	я сожгу свое сердце
51	2-8	내 맘을 태워 버릴 거야	я чувствую как..
51	2-9	I feel like I feel like	я сожгу его
51	3-1	불꽃 속에 활활 피어나	огонь заполыхает
51	3-2	I burn it up	я поджигаю
51	3-3	까만 재가 되어 사라져	черный пепел исчезает
51	4-1	잠시간 좋았던 기억	когда-то я хотел поверить,
51	4-2	진실이라 믿고 싶던	что это-хорошее воспоминание
51	4-3	눈부신 순간 그조차 잘 짜여진	сплетенные приятные моменты,
51	4-4	드라마라니 기가 막히는 반전	которые вдруг перевернулись с ног на голову
51	5-1	너란 칼에 날카롭게 베여	ты острая, словно нож,
51	5-2	정지된 시공간 속에 갇혔어 난	я в ловушке застывшего времени
51	5-3	Warning warning warning uh	осторожно, осторожно, ах
51	5-4	I can tell you I’m in fire	могу сказать тебе- я в огне
51	6-1	다 Burn it up 모든걸 불태울게	пылает! все сгорает так, будто и не существовало
51	6-2	존재하지 않았던 것처럼	сжигай все, не оставляй
51	6-3	다 Burn it up 조금도 흔적 없이	даже кусочка пепла
51	6-4	재조차 남아있지 않도록	поджигай, спали все
51	6-5	다 Burn it up 내 맘에 자라난 넌	ты-монстр, который вырос в моем сердце,
51	6-6	Monster 가시만 돋아나 날 찔러	и ты погубишь меня
51	6-7	다 Burn it up	я сожгу свое сердце
51	6-8	내 맘을 태워 버릴 거야	я чувствую как..
51	6-9	I feel like I feel like	я сожгу его
51	7-1	불꽃 속에 활활 피어나	огонь заполыхает
51	7-2	I burn it up	я поджигаю
51	7-3	까만 재가 되어 사라져	черный пепел исчезает
51	8-1	아닌걸 알면서도 눈물	я знал, что это не моя вина,
51	8-2	한 방울로 또	но не мог унять дрожь
51	8-3	모든 게 흔들리던 나	не мог сдержать слез
51	8-4	제발 사라져 주길 바래	я хочу, чтобы ты исчезла
51	8-5	영원히 우릴 기억할 수 없게	я не могу помнить нас вечность
51	8-6	Burn it up	поджигай
51	8-7	뜨겁게 번졌던 널 이제 Fire	ты горячая, как пылающий огонь
51	9-1	다 Burn it up 내 전부를 버린다	пылает! все сгорает так, будто и не существовало
51	9-2	존재하지 않았던 것처럼	сжигай все, не оставляй
51	9-3	다 Burn it up 다 비워 질 때까지	даже кусочка пепла
51	9-4	무엇도 남아있지 않도록	поджигай, спали все
51	9-5	다 Burn it up 내 맘에 자라난 넌	ты-монстр, который вырос в моем сердце,
51	9-6	Monster 가시만 돋아나 날 찔러	и ты погубишь меня
51	9-7	다 Burn it up	я сожгу свое сердце
51	9-8	내 맘을 태워 버릴 거야	я чувствую как..
51	9-9	I feel like I feel like	я сожгу его
51	10-1	불꽃 속에 활활 피어나	огонь заполыхает
51	10-2	I burn it up	я поджигаю
51	10-3	까만 재가 되어 사라져	черный пепел исчезает
52	0-3	
Gon' pop like trouble	
Стану для тебя проблемой
52	0-4	
Breakin' into your heart like that	
Ведь в твое сердце ворвусь легко 
52	1-1	Cool shade stunner	 Сияю, потрясаю
52	1-2	
Yeah I owe it all to my mother	
 Да, это передано от матери
52	1-3	
Hot like summer	
 Горячий, будто лето
52	1-4	
Yeah I'm makin' you sweat like that	
 Да, я заставлю тебя потеть
52	2-1	Break it down	 Сломаешься легко 
52	3-1	Oh when I look in the mirror	 О, я смотрю в зеркало
52	3-2	
I'll melt your heart into 2	
Готов растопить твое сердце на две части
52	3-3	
I got that superstar glow so	
 Я обладаю сиянием суперзвезды, так что
52	3-4	
Do the boogie like	
 Повторяй буги-вуги: 
52	4-1	Side step right left to my beat (heartbeat)	Сделай шаг вправо, потом влево, попади в мой ритм (стук сердца)
52	4-2	
High like the moon rock with me baby	
 Вдвоем до луны, зажигай со мной, детка
52	4-3	
Know that I got that heat	
 Знай, что я обладаю этим теплом
52	4-4	
Let me show you 'cause talk is cheap	
 Позволь мне показать тебе, потому что разговоры стоят дёшево
52	4-5	
Side step right left to my beat (heartbeat)	
 Сделай шаг вправо, потом влево, попади в мой ритм (стук сердца)
52	4-6	
Get it, let it roll	
Готовься зажигать! 
52	5-1	Smooth like butter	 Скользкий, как масло
52	5-2	
Pull you in like no other	
 Я втяну тебя в это, как никто другой
52	5-3	
Don't need no Usher	
 Не нужен Ашер
52	5-4	
To remind me you got it bad	
 Как напоминание, что у тебя все плохо 
52	6-1	Ain't no other	 Нет никого другого
52	6-2	
That can sweep you up like a robber	
 Кто притворится грабителем и украдёт тебя
52	6-3	
Straight up, I got ya	
 Прямо так, я с успехом получил тебя
52	6-4	
Makin' you fall like that	
 Буду смотреть, как ты падаешь от любви 
52	7-1	Break it down	Сломалась так легко 
52	8-1	Oh when I look in the mirror	О, я смотрю в зеркало
52	8-2	
I'll melt your heart into 2	
 Готов растопить твое сердце на две части
